Meal_size,Steady_insulin,Bolus,D1,D2,I_sc,I_p,I_eff,G,G_sc,t
10,25.04,100,0.442361902290709,1.38084824083923,1.24628276303811,1.24727184331081,0.0101093593801862,121.950705842559,122.196744530869,146.4
10,25.04,100,0.441420706753921,1.37885146139551,1.24628171891819,1.2472697388847,0.0101093525352898,121.945204885401,122.191823757103,146.5
10,25.04,100,0.440481513760827,1.37685692787499,1.24628067692913,1.24726763671456,0.0101093456795805,121.93969399068,122.186891379669,146.6
10,25.04,100,0.439544319050698,1.37486463975986,1.24627963706658,1.24726553680012,0.010109338813089,121.934173189639,122.181947431889,146.7
10,25.04,100,0.438609118371867,1.37287459652431,1.24627859932619,1.24726343914111,0.0101093319358461,121.928642513481,122.176991947044,146.8
10,25.04,100,0.437675907481714,1.37088679763462,1.24627756370365,1.24726134373725,0.0101093250478825,121.923101993364,122.172024958373,146.9
10,25.04,100,0.436744682146646,1.36890124254919,1.24627653019462,1.24725925058824,0.0101093181492291,121.917551660401,122.167046499072,147
10,25.04,100,0.435815438142079,1.36691793071854,1.24627549879479,1.24725715969379,0.0101093112399165,121.911991545665,122.162056602299,147.1
10,25.04,100,0.434888171252415,1.3649368615854,1.24627446949986,1.24725507105358,0.0101093043199753,121.906421680183,122.157055301166,147.2
10,25.04,100,0.433962877271027,1.36295803458469,1.24627344230553,1.24725298466729,0.0101092973894362,121.900842094941,122.152042628747,147.3
10,25.04,100,0.433039552000237,1.3609814491436,1.24627241720751,1.24725090053461,0.0101092904483297,121.895252820879,122.147018618071,147.4
10,25.04,100,0.432118191251301,1.35900710468159,1.24627139420154,1.24724881865519,0.0101092834966865,121.889653888897,122.141983302127,147.5
10,25.04,100,0.431198790844383,1.35703500061047,1.24627037328333,1.24724673902869,0.010109276534537,121.884045329849,122.136936713862,147.6
10,25.04,100,0.430281346608544,1.35506513633437,1.24626935444862,1.24724466165477,0.0101092695619117,121.878427174546,122.131878886182,147.7
10,25.04,100,0.429365854381717,1.35309751124984,1.24626833769317,1.24724258653305,0.010109262578841,121.872799453757,122.126809851949,147.8
10,25.04,100,0.428452310010692,1.35113212474587,1.24626732301274,1.24724051366318,0.0101092555853554,121.867162198206,122.121729643985,147.9
10,25.04,100,0.427540709351095,1.34916897620388,1.24626631040307,1.24723844304477,0.0101092485814852,121.861515438576,122.11663829507,148
10,25.04,100,0.426631048267369,1.34720806499781,1.24626529985996,1.24723637467745,0.0101092415672609,121.855859205503,122.11153583794,148.1
10,25.04,100,0.425723322632758,1.34524939049413,1.24626429137918,1.24723430856082,0.0101092345427125,121.850193529584,122.106422305291,148.2
10,25.04,100,0.424817528329284,1.34329295205187,1.24626328495653,1.24723224469447,0.0101092275078706,121.844518441369,122.101297729777,148.3
10,25.04,100,0.423913661247732,1.34133874902267,1.2462622805878,1.24723018307801,0.0101092204627652,121.838833971366,122.096162144009,148.4
10,25.04,100,0.423011717287631,1.33938678075081,1.2462612782688,1.24722812371101,0.0101092134074265,121.83314015004,122.091015580556,148.5
10,25.04,100,0.422111692357231,1.33743704657323,1.24626027799535,1.24722606659305,0.0101092063418849,121.827437007812,122.085858071946,148.6
10,25.04,100,0.421213582373493,1.33548954581958,1.24625927976328,1.24722401172369,0.0101091992661702,121.821724575059,122.080689650663,148.7
10,25.04,100,0.42031738326206,1.33354427781225,1.24625828356841,1.2472219591025,0.0101091921803127,121.816002882116,122.075510349151,148.8
10,25.04,100,0.419423090957247,1.3316012418664,1.24625728940659,1.24721990872902,0.0101091850843425,121.810271959273,122.07032019981,148.9
10,25.04,100,0.418530701402019,1.32966043728999,1.24625629727368,1.2472178606028,0.0101091779782894,121.804531836778,122.065119234999,149
10,25.04,100,0.417640210547972,1.32772186338385,1.24625530716553,1.24721581472338,0.0101091708621836,121.798782544835,122.059907487035,149.1
10,25.04,100,0.416751614355316,1.32578551944165,1.246254319078,1.24721377109028,0.0101091637360549,121.793024113604,122.054684988191,149.2
10,25.04,100,0.415864908792858,1.32385140474997,1.24625333300698,1.24721172970302,0.0101091565999332,121.787256573202,122.049451770699,149.3
10,25.04,100,0.41498008983798,1.32191951858836,1.24625234894835,1.24720969056111,0.0101091494538485,121.781479953703,122.044207866749,149.4
10,25.04,100,0.414097153476623,1.31998986022932,1.24625136689801,1.24720765366406,0.0101091422978306,121.775694285136,122.038953308488,149.5
10,25.04,100,0.413216095703268,1.31806242893835,1.24625038685185,1.24720561901137,0.0101091351319093,121.769899597489,122.033688128021,149.6
10,25.04,100,0.412336912520921,1.31613722397402,1.24624940880578,1.24720358660252,0.0101091279561143,121.764095920703,122.028412357411,149.7
10,25.04,100,0.411459599941089,1.31421424458795,1.24624843275572,1.24720155643699,0.0101091207704754,121.75828328468,122.023126028677,149.8
10,25.04,100,0.410584153983768,1.31229349002488,1.24624745869761,1.24719952851427,0.0101091135750222,121.752461719274,122.017829173797,149.9
10,25.04,100,0.409710570677419,1.31037495952266,1.24624648662736,1.24719750283381,0.0101091063697845,121.746631254299,122.012521824706,150
10,25.04,100,0.408838846058957,1.30845865231235,1.24624551654094,1.24719547939507,0.0101090991547919,121.740791919523,122.007204013298,150.1
10,25.04,100,0.407968976173725,1.3065445676182,1.24624454843428,1.24719345819751,0.0101090919300739,121.734943744672,122.001875771422,150.2
10,25.04,100,0.407100957075483,1.30463270465768,1.24624358230335,1.24719143924056,0.0101090846956601,121.729086759428,121.996537130887,150.3
10,25.04,100,0.406234784826386,1.30272306264154,1.24624261814412,1.24718942252368,0.01010907745158,121.723220993429,121.991188123458,150.4
10,25.04,100,0.405370455496968,1.30081564077385,1.24624165595255,1.24718740804627,0.0101090701978631,121.717346476272,121.985828780858,150.5
10,25.04,100,0.404507965166124,1.29891043825199,1.24624069572465,1.24718539580778,0.0101090629345389,121.711463237506,121.980459134766,150.6
10,25.04,100,0.403647309921089,1.2970074542667,1.24623973745639,1.2471833858076,0.0101090556616367,121.70557130664,121.975079216821,150.7
10,25.04,100,0.402788485857427,1.29510668800213,1.24623878114378,1.24718137804515,0.0101090483791859,121.699670713138,121.969689058617,150.8
10,25.04,100,0.401931489079007,1.29320813863587,1.24623782678283,1.24717937251983,0.0101090410872158,121.693761486422,121.964288691708,150.9
10,25.04,100,0.401076315697988,1.29131180533894,1.24623687436956,1.24717736923103,0.0101090337857558,121.687843655869,121.958878147602,151
10,25.04,100,0.400222961834801,1.28941768727587,1.24623592389999,1.24717536817813,0.0101090264748352,121.681917250813,121.953457457767,151.1
10,25.04,100,0.399371423618131,1.28752578360472,1.24623497537015,1.24717336936052,0.010109019154483,121.675982300543,121.948026653628,151.2
10,25.04,100,0.398521697184901,1.28563609347709,1.24623402877608,1.24717137277756,0.0101090118247286,121.670038834307,121.942585766566,151.3
10,25.04,100,0.397673778680252,1.28374861603817,1.24623308411384,1.24716937842862,0.0101090044856011,121.664086881309,121.937134827921,151.4
10,25.04,100,0.396827664257528,1.28186335042677,1.24623214137948,1.24716738631306,0.0101089971371295,121.658126470707,121.931673868989,151.5
10,25.04,100,0.395983350078257,1.27998029577535,1.24623120056907,1.24716539643022,0.010108989779343,121.652157631619,121.926202921023,151.6
10,25.04,100,0.395140832312133,1.27809945121003,1.24623026167868,1.24716340877945,0.0101089824122707,121.646180393117,121.920722015235,151.7
10,25.04,100,0.394300107137001,1.27622081585067,1.2462293247044,1.24716142336009,0.0101089750359415,121.640194784229,121.915231182793,151.8
10,25.04,100,0.393461170738837,1.27434438881086,1.24622838964231,1.24715944017146,0.0101089676503843,121.634200833943,121.909730454822,151.9
10,25.04,100,0.392624019311733,1.27247016919794,1.2462274564885,1.24715745921288,0.0101089602556282,121.6281985712,121.904219862404,152
10,25.04,100,0.391788649057878,1.27059815611308,1.24622652523909,1.24715548048368,0.0101089528517021,121.622188024898,121.89869943658,152.1
10,25.04,100,0.390955056187543,1.26872834865126,1.24622559589019,1.24715350398316,0.0101089454386347,121.616169223893,121.893169208346,152.2
10,25.04,100,0.390123236919058,1.26686074590133,1.24622466843793,1.24715152971062,0.0101089380164549,121.610142196996,121.887629208657,152.3
10,25.04,100,0.389293187478805,1.26499534694605,1.24622374287842,1.24714955766536,0.0101089305851916,121.604106972976,121.882079468424,152.4
10,25.04,100,0.388464904101191,1.26313215086208,1.24622281920781,1.24714758784667,0.0101089231448734,121.598063580557,121.876520018515,152.5
10,25.04,100,0.387638383028635,1.26127115672003,1.24622189742224,1.24714562025382,0.0101089156955291,121.59201204842,121.870950889756,152.6
10,25.04,100,0.386813620511553,1.25941236358452,1.24622097751786,1.24714365488609,0.0101089082371873,121.585952405203,121.865372112929,152.7
10,25.04,100,0.385990612808337,1.25755577051415,1.24622005949084,1.24714169174276,0.0101089007698768,121.5798846795,121.859783718775,152.8
10,25.04,100,0.38516935618534,1.25570137656159,1.24621914333735,1.24713973082307,0.010108893293626,121.573808899861,121.854185737989,152.9
10,25.04,100,0.384349846916861,1.25384918077355,1.24621822905355,1.24713777212629,0.0101088858084636,121.567725094794,121.848578201227,153
10,25.04,100,0.383532081285123,1.25199918219088,1.24621731663565,1.24713581565167,0.0101088783144181,121.561633292762,121.842961139098,153.1
10,25.04,100,0.382716055580261,1.25015137984853,1.24621640607982,1.24713386139844,0.010108870811518,121.555533522185,121.837334582171,153.2
10,25.04,100,0.381901766100303,1.24830577277561,1.24621549738226,1.24713190936585,0.0101088632997918,121.549425811441,121.831698560972,153.3
10,25.04,100,0.381089209151153,1.24646235999545,1.24621459053919,1.24712995955312,0.0101088557792678,121.543310188861,121.826053105981,153.4
10,25.04,100,0.380278381046576,1.24462114052557,1.24621368554683,1.24712801195947,0.0101088482499745,121.537186682736,121.820398247639,153.5
10,25.04,100,0.379469278108179,1.24278211337775,1.24621278240138,1.24712606658413,0.0101088407119402,121.531055321312,121.814734016341,153.6
10,25.04,100,0.378661896665396,1.24094527755802,1.24621188109909,1.24712412342629,0.0101088331651932,121.524916132792,121.80906044244,153.7
10,25.04,100,0.377856233055469,1.23911063206676,1.24621098163619,1.24712218248517,0.0101088256097619,121.518769145335,121.803377556247,153.8
10,25.04,100,0.377052283623436,1.23727817589865,1.24621008400893,1.24712024375996,0.0101088180456743,121.512614387058,121.797685388029,153.9
10,25.04,100,0.37625004472211,1.23544790804275,1.24620918821356,1.24711830724985,0.0101088104729589,121.506451886032,121.791983968009,154
10,25.04,100,0.375449512712063,1.23361982748249,1.24620829424635,1.24711637295403,0.0101088028916436,121.500281670286,121.78627332637,154.1
10,25.04,100,0.374650683961612,1.23179393319575,1.24620740210356,1.24711444087167,0.0101087953017566,121.494103767807,121.780553493248,154.2
10,25.04,100,0.3738535548468,1.22997022415482,1.24620651178146,1.24711251100195,0.0101087877033261,121.487918206536,121.774824498739,154.3
10,25.04,100,0.373058121751381,1.22814869932651,1.24620562327636,1.24711058334404,0.01010878009638,121.481725014372,121.769086372895,154.4
10,25.04,100,0.372264381066804,1.22632935767209,1.24620473658452,1.24710865789708,0.0101087724809464,121.47552421917,121.763339145725,154.5
10,25.04,100,0.371472329192194,1.2245121981474,1.24620385170227,1.24710673466025,0.0101087648570533,121.469315848744,121.757582847194,154.6
10,25.04,100,0.370681962534338,1.22269721970282,1.24620296862589,1.24710481363268,0.0101087572247287,121.46309993086,121.751817507225,154.7
10,25.04,100,0.369893277507669,1.22088442128331,1.24620208735171,1.24710289481352,0.0101087495840003,121.456876493244,121.746043155697,154.8
10,25.04,100,0.369106270534248,1.21907380182847,1.24620120787605,1.2471009782019,0.0101087419348961,121.450645563578,121.740259822448,154.9
10,25.04,100,0.36832093804375,1.21726536027252,1.24620033019524,1.24709906379695,0.010108734277444,121.444407169501,121.734467537271,155
10,25.04,100,0.367537276473444,1.21545909554437,1.24619945430562,1.24709715159779,0.0101087266116716,121.438161338608,121.728666329915,155.1
10,25.04,100,0.366755282268182,1.21365500656763,1.24619858020352,1.24709524160356,0.0101087189376069,121.43190809845,121.722856230089,155.2
10,25.04,100,0.365974951880377,1.21185309226061,1.24619770788531,1.24709333381334,0.0101087112552774,121.425647476536,121.717037267457,155.3
10,25.04,100,0.365196281769993,1.21005335153639,1.24619683734733,1.24709142822626,0.010108703564711,121.419379500331,121.711209471638,155.4
10,25.04,100,0.364419268404525,1.20825578330285,1.24619596858597,1.24708952484141,0.0101086958659351,121.413104197257,121.705372872212,155.5
10,25.04,100,0.363643908258983,1.20646038646264,1.24619510159759,1.24708762365789,0.0101086881589775,121.406821594692,121.699527498713,155.6
10,25.04,100,0.362870197815879,1.20466715991327,1.24619423637857,1.24708572467478,0.0101086804438657,121.400531719971,121.693673380632,155.7
10,25.04,100,0.362098133565207,1.20287610254711,1.2461933729253,1.24708382789117,0.0101086727206273,121.394234600387,121.687810547419,155.8
10,25.04,100,0.36132771200443,1.2010872132514,1.24619251123419,1.24708193330614,0.0101086649892897,121.387930263188,121.681939028479,155.9
10,25.04,100,0.360558929638463,1.19930049090832,1.24619165130162,1.24708004091875,0.0101086572498804,121.381618735579,121.676058853173,156
10,25.04,100,0.359791782979658,1.19751593439498,1.24619079312403,1.24707815072808,0.0101086495024269,121.375300044723,121.670170050821,156.1
10,25.04,100,0.359026268547786,1.19573354258346,1.24618993669781,1.24707626273318,0.0101086417469565,121.368974217739,121.664272650699,156.2
10,25.04,100,0.358262382870025,1.19395331434083,1.24618908201941,1.2470743769331,0.0101086339834965,121.362641281701,121.65836668204,156.3
10,25.04,100,0.35750012248094,1.19217524852919,1.24618822908524,1.2470724933269,0.0101086262120743,121.356301263643,121.652452174033,156.4
10,25.04,100,0.35673948392247,1.19039934400568,1.24618737789176,1.24707061191362,0.0101086184327173,121.349954190554,121.646529155825,156.5
10,25.04,100,0.355980463743911,1.18862559962253,1.2461865284354,1.2470687326923,0.0101086106454525,121.343600089379,121.64059765652,156.6
10,25.04,100,0.355223058501903,1.18685401422704,1.24618568071264,1.24706685566196,0.0101086028503072,121.337238987022,121.634657705177,156.7
10,25.04,100,0.35446726476041,1.18508458666167,1.24618483471991,1.24706498082165,0.0101085950473086,121.330870910343,121.628709330814,156.8
10,25.04,100,0.353713079090707,1.18331731576401,1.24618399045371,1.24706310817037,0.0101085872364838,121.324495886157,121.622752562404,156.9
10,25.04,100,0.352960498071365,1.18155220036683,1.24618314791049,1.24706123770714,0.0101085794178598,121.318113941239,121.61678742888,157
10,25.04,100,0.352209518288234,1.17978923929811,1.24618230708675,1.24705936943098,0.0101085715914639,121.311725102318,121.610813959127,157.1
10,25.04,100,0.351460136334429,1.17802843138107,1.24618146797898,1.24705750334088,0.0101085637573228,121.305329396081,121.604832181991,157.2
10,25.04,100,0.350712348810313,1.17626977543416,1.24618063058367,1.24705563943586,0.0101085559154638,121.298926849174,121.598842126272,157.3
10,25.04,100,0.349966152323483,1.17451327027114,1.24617979489734,1.2470537777149,0.0101085480659136,121.292517488196,121.59284382073,157.4
10,25.04,100,0.349221543488752,1.17275891470103,1.24617896091648,1.24705191817699,0.0101085402086992,121.286101339705,121.58683729408,157.5
10,25.04,100,0.348478518928138,1.17100670752824,1.24617812863763,1.24705006082111,0.0101085323438474,121.279678430217,121.580822574992,157.6
10,25.04,100,0.347737075270844,1.1692566475525,1.24617729805731,1.24704820564625,0.0101085244713851,121.273248786203,121.574799692097,157.7
10,25.04,100,0.346997209153246,1.16750873356892,1.24617646917204,1.24704635265138,0.0101085165913391,121.266812434091,121.568768673979,157.8
10,25.04,100,0.346258917218878,1.16576296436803,1.24617564197838,1.24704450183547,0.0101085087037362,121.260369400268,121.562729549181,157.9
10,25.04,100,0.345522196118412,1.1640193387358,1.24617481647287,1.24704265319748,0.010108500808603,121.253919711077,121.556682346203,158
10,25.04,100,0.34478704250965,1.16227785545364,1.24617399265207,1.24704080673636,0.0101084929059662,121.247463392816,121.5506270935,158.1
10,25.04,100,0.344053453057502,1.16053851329844,1.24617317051253,1.24703896245107,0.0101084849958525,121.241000471743,121.544563819487,158.2
10,25.04,100,0.343321424433975,1.15880131104261,1.24617235005083,1.24703712034057,0.0101084770782885,121.234530974071,121.538492552532,158.3
10,25.04,100,0.342590953318158,1.15706624745408,1.24617153126354,1.24703528040378,0.0101084691533008,121.228054925972,121.532413320962,158.4
10,25.04,100,0.341862036396204,1.15533332129634,1.24617071414724,1.24703344263965,0.0101084612209158,121.221572353573,121.526326153063,158.5
10,25.04,100,0.341134670361319,1.15360253132847,1.24616989869853,1.24703160704712,0.0101084532811602,121.215083282959,121.520231077073,158.6
10,25.04,100,0.340408851913742,1.15187387630513,1.246169084914,1.2470297736251,0.0101084453340603,121.208587740173,121.514128121191,158.7
10,25.04,100,0.339684577760734,1.15014735497664,1.24616827279026,1.24702794237252,0.0101084373796425,121.202085751213,121.50801731357,158.8
10,25.04,100,0.338961844616562,1.14842296608895,1.2461674623239,1.2470261132883,0.0101084294179333,121.195577342036,121.501898682323,158.9
10,25.04,100,0.338240649202484,1.14670070838369,1.24616665351157,1.24702428637136,0.010108421448959,121.189062538556,121.495772255517,159
10,25.04,100,0.337520988246734,1.1449805805982,1.24616584634987,1.24702246162059,0.0101084134727459,121.182541366643,121.489638061178,159.1
10,25.04,100,0.336802858484507,1.14326258146553,1.24616504083544,1.24702063903491,0.0101084054893202,121.176013852125,121.483496127287,159.2
10,25.04,100,0.336086256657944,1.14154670971451,1.24616423696491,1.24701881861321,0.0101083974987083,121.169480020787,121.477346481784,159.3
10,25.04,100,0.335371179516119,1.13983296406971,1.24616343473494,1.24701700035438,0.0101083895009363,121.162939898372,121.471189152564,159.4
10,25.04,100,0.334657623815021,1.13812134325151,1.24616263414217,1.24701518425732,0.0101083814960303,121.156393510579,121.46502416748,159.5
10,25.04,100,0.333945586317542,1.13641184597611,1.24616183518327,1.2470133703209,0.0101083734840166,121.149840883066,121.458851554342,159.6
10,25.04,100,0.333235063793462,1.13470447095556,1.24616103785489,1.24701155854402,0.0101083654649211,121.143282041445,121.452671340917,159.7
10,25.04,100,0.332526053019433,1.13299921689777,1.24616024215371,1.24700974892553,0.0101083574387699,121.136717011289,121.446483554927,159.8
10,25.04,100,0.331818550778966,1.13129608250654,1.24615944807642,1.24700794146431,0.0101083494055891,121.130145818126,121.440288224055,159.9
10,25.04,100,0.331112553862416,1.12959506648159,1.24615865561969,1.24700613615923,0.0101083413654046,121.123568487442,121.434085375936,160
10,25.04,100,0.330408059066964,1.12789616751857,1.24615786478022,1.24700433300915,0.0101083333182423,121.116985044681,121.427875038166,160.1
10,25.04,100,0.329705063196608,1.1261993843091,1.2461570755547,1.24700253201291,0.0101083252641282,121.110395515244,121.421657238296,160.2
10,25.04,100,0.329003563062147,1.12450471554077,1.24615628793985,1.24700073316939,0.0101083172030881,121.103799924488,121.415432003835,160.3
10,25.04,100,0.328303555481164,1.1228121598972,1.24615550193238,1.24699893647741,0.0101083091351478,121.097198297729,121.409199362248,160.4
10,25.04,100,0.327605037278013,1.12112171605802,1.24615471752901,1.24699714193582,0.0101083010603332,121.090590660241,121.402959340958,160.5
10,25.04,100,0.326908005283804,1.11943338269891,1.24615393472645,1.24699534954347,0.0101082929786699,121.083977037254,121.396711967344,160.6
10,25.04,100,0.326212456336392,1.11774715849165,1.24615315352146,1.24699355929918,0.0101082848901837,121.077357453955,121.390457268742,160.7
10,25.04,100,0.325518387280357,1.11606304210408,1.24615237391076,1.24699177120178,0.0101082767949002,121.070731935491,121.384195272446,160.8
10,25.04,100,0.324825794966994,1.1143810322002,1.2461515958911,1.24698998525009,0.0101082686928451,121.064100506963,121.377926005707,160.9
10,25.04,100,0.324134676254299,1.11270112744013,1.24615081945924,1.24698820144295,0.0101082605840441,121.057463193433,121.371649495732,161
10,25.04,100,0.323445028006949,1.11102332648016,1.24615004461193,1.24698641977915,0.0101082524685226,121.050820019919,121.365365769686,161.1
10,25.04,100,0.322756847096296,1.10934762797277,1.24614927134595,1.24698464025752,0.0101082443463062,121.044171011395,121.359074854691,161.2
10,25.04,100,0.322070130400346,1.10767403056665,1.24614849965805,1.24698286287686,0.0101082362174203,121.037516192796,121.352776777825,161.3
10,25.04,100,0.32138487480375,1.10600253290672,1.24614772954503,1.24698108763597,0.0101082280818905,121.030855589012,121.346471566124,161.4
10,25.04,100,0.320701077197785,1.10433313363416,1.24614696100367,1.24697931453365,0.0101082199397422,121.024189224891,121.340159246582,161.5
10,25.04,100,0.320018734480343,1.10266583138643,1.24614619403077,1.24697754356869,0.0101082117910006,121.01751712524,121.333839846148,161.6
10,25.04,100,0.319337843555916,1.10100062479726,1.24614542862311,1.24697577473988,0.0101082036356913,121.010839314822,121.32751339173,161.7
10,25.04,100,0.318658401335584,1.09933751249675,1.24614466477751,1.24697400804602,0.0101081954738393,121.004155818359,121.321179910192,161.8
10,25.04,100,0.317980404736998,1.0976764931113,1.24614390249077,1.24697224348587,0.0101081873054702,120.997466660529,121.314839428355,161.9
10,25.04,100,0.317303850684366,1.0960175652637,1.24614314175973,1.24697048105822,0.0101081791306089,120.990771865971,121.308491972999,162
10,25.04,100,0.316628736108442,1.0943607275731,1.2461423825812,1.24696872076184,0.0101081709492808,120.984071459278,121.302137570858,162.1
10,25.04,100,0.315955057946509,1.09270597865509,1.24614162495201,1.2469669625955,0.0101081627615111,120.977365465002,121.295776248627,162.2
10,25.04,100,0.315282813142368,1.09105331712167,1.246140868869,1.24696520655796,0.0101081545673247,120.970653907655,121.289408032954,162.3
10,25.04,100,0.31461199864632,1.08940274158129,1.24614011432902,1.24696345264799,0.0101081463667469,120.963936811704,121.283032950448,162.4
10,25.04,100,0.313942611415158,1.08775425063887,1.24613936132892,1.24696170086433,0.0101081381598025,120.957214201575,121.276651027673,162.5
10,25.04,100,0.313274648412147,1.08610784289584,1.24613860986555,1.24695995120574,0.0101081299465168,120.950486101652,121.270262291151,162.6
10,25.04,100,0.312608106607015,1.08446351695013,1.24613785993578,1.24695820367098,0.0101081217269145,120.943752536276,121.263866767361,162.7
10,25.04,100,0.311942982975936,1.08282127139621,1.24613711153648,1.24695645825877,0.0101081135010207,120.937013529748,121.25746448274,162.8
10,25.04,100,0.311279274501519,1.0811811048251,1.24613636466452,1.24695471496787,0.0101081052688602,120.930269106324,121.25105546368,162.9
10,25.04,100,0.310616978172792,1.07954301582442,1.2461356193168,1.24695297379702,0.010108097030458,120.923519290221,121.244639736533,163
10,25.04,100,0.309956090985191,1.07790700297835,1.24613487549019,1.24695123474493,0.0101080887858387,120.916764105612,121.238217327606,163.1
10,25.04,100,0.309296609940541,1.07627306486773,1.24613413318159,1.24694949781035,0.0101080805350272,120.910003576628,121.231788263167,163.2
10,25.04,100,0.308638532047051,1.07464120007001,1.24613339238792,1.24694776299199,0.0101080722780483,120.903237727359,121.225352569436,163.3
10,25.04,100,0.307981854319291,1.07301140715932,1.24613265310606,1.24694603028857,0.0101080640149266,120.896466581853,121.218910272594,163.4
10,25.04,100,0.307326573778186,1.07138368470647,1.24613191533294,1.24694429969882,0.0101080557456868,120.889690164115,121.212461398779,163.5
10,25.04,100,0.306672687450999,1.06975803127896,1.24613117906548,1.24694257122145,0.0101080474703536,120.882908498109,121.206005974086,163.6
10,25.04,100,0.306020192371316,1.06813444544103,1.24613044430061,1.24694084485516,0.0101080391889516,120.876121607757,121.199544024567,163.7
10,25.04,100,0.305369085579036,1.06651292575365,1.24612971103526,1.24693912059866,0.0101080309015052,120.86932951694,121.19307557623,163.8
10,25.04,100,0.304719364120357,1.06489347077455,1.24612897926637,1.24693739845065,0.0101080226080391,120.862532249495,121.186600655045,163.9
10,25.04,100,0.304071025047761,1.06327607905827,1.24612824899089,1.24693567840984,0.0101080143085776,120.85572982922,121.180119286934,164
10,25.04,100,0.30342406542,1.06166074915612,1.24612752020576,1.2469339604749,0.0101080060031454,120.848922279868,121.173631497779,164.1
10,25.04,100,0.302778482302085,1.06004747961625,1.24612679290795,1.24693224464454,0.0101079976917667,120.842109625153,121.167137313421,164.2
10,25.04,100,0.302134272765272,1.05843626898367,1.24612606709442,1.24693053091744,0.0101079893744659,120.835291888747,121.160636759656,164.3
10,25.04,100,0.301491433887048,1.05682711580023,1.24612534276214,1.24692881929229,0.0101079810512674,120.828469094278,121.154129862238,164.4
10,25.04,100,0.300849962751118,1.05522001860467,1.24612461990809,1.24692710976776,0.0101079727221955,120.821641265335,121.147616646878,164.5
10,25.04,100,0.300209856447392,1.05361497593264,1.24612389852926,1.24692540234252,0.0101079643872745,120.814808425464,121.141097139248,164.6
10,25.04,100,0.299571112071972,1.05201198631671,1.24612317862262,1.24692369701526,0.0101079560465285,120.80797059817,121.134571364972,164.7
10,25.04,100,0.298933726727138,1.0504110482864,1.24612246018519,1.24692199378464,0.0101079476999817,120.801127806916,121.128039349636,164.8
10,25.04,100,0.298297697521336,1.04881216036819,1.24612174321395,1.24692029264932,0.0101079393476584,120.794280075123,121.121501118781,164.9
10,25.04,100,0.297663021569163,1.04721532108554,1.24612102770592,1.24691859360797,0.0101079309895826,120.787427426171,121.114956697908,165
10,25.04,100,0.297029695991356,1.04562052895891,1.24612031365811,1.24691689665924,0.0101079226257783,120.7805698834,121.108406112474,165.1
10,25.04,100,0.296397717914779,1.04402778250579,1.24611960106754,1.24691520180179,0.0101079142562697,120.773707470105,121.101849387892,165.2
10,25.04,100,0.295767084472407,1.0424370802407,1.24611888993123,1.24691350903427,0.0101079058810807,120.766840209543,121.095286549536,165.3
10,25.04,100,0.295137792803316,1.04084842067523,1.24611818024623,1.24691181835533,0.0101078975002354,120.759968124928,121.088717622736,165.4
10,25.04,100,0.294509840052671,1.03926180231806,1.24611747200956,1.24691012976361,0.0101078891137575,120.753091239432,121.08214263278,165.5
10,25.04,100,0.293883223371708,1.03767722367494,1.24611676521827,1.24690844325775,0.0101078807216711,120.746209576187,121.075561604913,165.6
10,25.04,100,0.293257939917726,1.03609468324877,1.24611605986941,1.24690675883639,0.0101078723239999,120.739323158283,121.068974564339,165.7
10,25.04,100,0.292633986854071,1.03451417953955,1.24611535596005,1.24690507649816,0.0101078639207679,120.732432008768,121.062381536218,165.8
10,25.04,100,0.292011361350126,1.03293571104448,1.24611465348723,1.2469033962417,0.0101078555119987,120.72553615065,121.055782545669,165.9
10,25.04,100,0.291390060581296,1.03135927625789,1.24611395244803,1.24690171806562,0.0101078470977161,120.718635606895,121.049177617768,166
10,25.04,100,0.290770081728995,1.02978487367135,1.24611325283952,1.24690004196856,0.0101078386779438,120.711730400428,121.042566777551,166.1
10,25.04,100,0.290151421980636,1.0282125017736,1.24611255465878,1.24689836794914,0.0101078302527055,120.704820554132,121.035950050008,166.2
10,25.04,100,0.289534078529613,1.02664215905063,1.2461118579029,1.24689669600597,0.0101078218220249,120.697906090851,121.029327460091,166.3
10,25.04,100,0.288918048575295,1.02507384398569,1.24611116256897,1.24689502613767,0.0101078133859254,120.690987033385,121.022699032706,166.4
10,25.04,100,0.288303329323007,1.02350755505929,1.2461104686541,1.24689335834284,0.0101078049444308,120.684063404494,121.01606479272,166.5
10,25.04,100,0.287689917984022,1.02194329074921,1.24610977615537,1.2468916926201,0.0101077964975644,120.677135226898,121.009424764955,166.6
10,25.04,100,0.287077811775545,1.02038104953056,1.24610908506991,1.24689002896804,0.0101077880453498,120.670202523275,121.002778974194,166.7
10,25.04,100,0.286467007920704,1.01882082987576,1.24610839539482,1.24688836738528,0.0101077795878105,120.663265316262,120.996127445176,166.8
10,25.04,100,0.285857503648532,1.01726263025458,1.24610770712724,1.24688670787041,0.0101077711249698,120.656323628455,120.989470202597,166.9
10,25.04,100,0.285249296193961,1.01570644913414,1.24610702026428,1.24688505042202,0.0101077626568511,120.649377482408,120.982807271115,167
10,25.04,100,0.284642382797803,1.01415228497895,1.24610633480309,1.2468833950387,0.0101077541834777,120.642426900637,120.97613867534,167.1
10,25.04,100,0.284036760706744,1.01260013625091,1.24610565074079,1.24688174171905,0.010107745704873,120.635471905613,120.969464439846,167.2
